MONTH;ECO_COD;VALUE
Set.21;24A4000000010;-196.72
Set.21;245B000000491;-5181.78028148155
Set.21;245A000000492;-7590.215253422504
Set.21;245C000000640;-1059.4278859440187
Set.21;245A000000493;-8924.255111975765
Set.21;245A000000491;-6679.412537463154
Set.21;24JM000000050;3782.681344980732
Set.21;245B000000490;-60607.02
Set.21;2488000000640;-2554.3160882197694
Set.21;245C000000490;-7848.58
Set.21;245H000000490;-3352.83
Set.21;245E000000490;-17478.76730798894
Set.21;245F000000640;8533.50150631609
Set.21;24JM000000500;3657.66
Set.21;2488000000544;-3148.84
Set.21;245B000000640;-759.8205791963204
Set.21;245F000000611;22644.719934249402
Set.21;245F000002930;-8399.227312965539
Set.21;24A0000000017;-5129.78622185002
Set.21;2488000002930;-612.1465876663787
Set.21;245F000000634;-241521.09
Set.21;24JM000000490;-2934.44
Ott.21;245B000000640;-773.5435074809914
Ott.21;24JM000000050;3820.9903271277344
Ott.21;24JM000000500;2359.97
Ott.21;24A0000000017;-5075.645841729841
Ott.21;245A000000490;-9207.74
Ott.21;245E000000490;-17080.0
Ott.21;2488000000544;-61318.57
Ott.21;245F000000634;-255905.77
Ott.21;245A000000491;-6707.74424045872
Ott.21;245A000000492;-7807.83752978062
Ott.21;24A4000000010;-221.74702193347173
Ott.21;245C000000640;-1057.535611319276
Ott.21;245B000000490;-25261.3
Ott.21;245H000000490;-1843.73
Ott.21;245F000000640;9179.192659707564
Ott.21;245F000002930;-688.3
Ott.21;245B000000611;-1342.935554110107
Ott.21;245F000000611;688.29
Ott.21;2488000002930;-581.6227863406667
Ott.21;245C000000490;-3734.33
Ott.21;245B000000636;-435.54
Ott.21;245D000000640;-2820.4519544623436
Ott.21;2488000000640;-2531.5628496056706
Ott.21;2455000000490;-1061.5680321429325
Ott.21;245A000000493;-9299.61356592086
Ott.21;24JM000000039;10000.0
Ott.21;24JM000000490;-2359.97
Ott.21;2488000000611;9365.368741377733
Ott.21;245B000000491;-5374.306899202137
Nov.21;245H000000490;-17034.25
Nov.21;245A000000492;-7696.030427985741
Nov.21;245E000000490;-17485.909528451593
Nov.21;245F000000640;8492.382209304513
Nov.21;245A000000491;-7228.4
Nov.21;245B000000611;-1194.8927198542713
Nov.21;245A000000490;-8871.02
Nov.21;24JM000000490;-51627.13
Nov.21;245B000000491;-5170.204014751968
Nov.21;245A000000493;-9388.675936612924
Nov.21;24JM000000039;7544.280592798484
Nov.21;245D000000640;-2738.5417195285777
Nov.21;2488000000544;-38070.49
Nov.21;245C000000490;-1637.52
Nov.21;245B000000636;-195.2
Nov.21;245C000000640;-1059.54839092835
Nov.21;2455000000490;-1040.6089449173276
Nov.21;245B000000490;-63161.44
Nov.21;2488000002930;-614.0904227151212
Nov.21;245F000000611;22515.109838160217
Nov.21;24JM000000500;44277.18
Nov.21;24JM000000050;4000.0
Nov.21;24A4000000010;-235.5131045333865
Nov.21;245F000002930;-8479.793546295132
Nov.21;24A0000000017;-5133.234022487815
Nov.21;245B000000640;-758.9466734400195
Nov.21;2488000000611;9361.518324776893
Nov.21;2488000000640;-2555.765073809295
Nov.21;245F000000634;-149982.02
Dic.21;245A000000492;-6597.76
Dic.21;24JM000000050;4423.137797776355
Dic.21;245D000000640;-6747.56
Dic.21;245A000000493;-9547.472592206575
Dic.21;245B000000490;-73403.77
Dic.21;24JM000000500;10749.57
Dic.21;245C000000490;-4232.09
Dic.21;2488000002930;-634.0858396189019
Dic.21;245B000000491;-1094.34
Dic.21;24JM000000490;-20262.36
Dic.21;2455000000490;-1027.7011800582284
Dic.21;245F000000634;-556891.28
Dic.21;24JM000000039;3826.16
Dic.21;245C000000640;-1060.7879751036373
Dic.21;245H000000490;-1843.73
Dic.21;245A000000490;-8775.87
Dic.21;245F000000611;2038.28
Dic.21;2488000000544;-20000.0
Dic.21;245B000000640;-749.9571124235355
Dic.21;24A0000000017;-5168.700099960651
Dic.21;245F000000640;8069.405266422451
Dic.21;245A000000491;-7924.169725064042
Dic.21;245B000000636;-411.75
Dic.21;245F000002930;-5029.56
Dic.21;24A4000000010;-247.1032125035188
Dic.21;2488000000640;-2570.6701801579065
Dic.21;245E000000490;-115290.0
Dic.21;2488000000611;9367.88209992905
Dic.21;245B000000611;-1099.4070856323904
Gen.22;245C000000490;-1206.09
Gen.22;245F000002930;-8159.735735210746
Gen.22;2488000002930;-617.6792446144724
Gen.22;24JM000000490;-63778.09
Gen.22;2488000000611;9798.10290380498
